;mass A;;
t;x;y;
11.880;5.495E-2;2.114E-2
11.920;4.860E-2;2.074E-2
11.960;4.170E-2;2.029E-2
12.000;3.303E-2;1.979E-2
12.040;2.429E-2;1.899E-2
12.080;1.481E-2;1.887E-2
12.120;5.381E-3;1.869E-2
12.160;-4.322E-3;1.841E-2
12.200;-1.444E-2;1.951E-2
12.240;-2.348E-2;2.009E-2
12.280;-3.245E-2;2.083E-2
12.320;-4.056E-2;2.173E-2
12.360;-4.748E-2;2.275E-2
12.400;-5.279E-2;2.345E-2
12.440;-5.744E-2;2.424E-2
12.480;-6.082E-2;2.495E-2
12.520;-6.263E-2;2.540E-2
12.560;-6.353E-2;2.526E-2
12.600;-6.317E-2;2.520E-2
12.640;-6.116E-2;2.493E-2
12.680;-5.807E-2;2.429E-2
12.720;-5.303E-2;2.317E-2
12.760;-4.702E-2;2.259E-2
12.800;-3.973E-2;2.163E-2
12.840;-3.184E-2;2.063E-2
12.880;-2.324E-2;1.994E-2
12.920;-1.371E-2;2.005E-2
12.960;-4.031E-3;1.908E-2
13.000;5.585E-3;1.839E-2
13.040;1.464E-2;1.849E-2
13.080;2.357E-2;1.938E-2
13.120;3.150E-2;1.972E-2
13.160;3.949E-2;2.053E-2
13.200;4.552E-2;2.127E-2
13.240;5.115E-2;2.127E-2
13.280;5.512E-2;2.144E-2
13.320;5.809E-2;2.164E-2
13.360;5.960E-2;2.175E-2
13.400;5.994E-2;2.155E-2
13.440;5.901E-2;2.142E-2
13.480;5.681E-2;2.095E-2
13.520;5.281E-2;2.107E-2
13.560;4.704E-2;2.040E-2
13.600;3.954E-2;1.986E-2
13.640;3.210E-2;1.937E-2
13.680;2.318E-2;1.865E-2
13.720;1.448E-2;1.869E-2
13.760;5.293E-3;1.867E-2
13.800;-4.248E-3;1.887E-2
13.840;-1.285E-2;1.936E-2
13.880;-2.182E-2;2.009E-2
13.920;-3.010E-2;2.072E-2
13.960;-3.718E-2;2.171E-2
14.000;-4.428E-2;2.235E-2
14.040;-4.976E-2;2.328E-2
14.080;-5.411E-2;2.364E-2
14.120;-5.665E-2;2.387E-2
14.160;-5.851E-2;2.424E-2
14.200;-5.969E-2;2.412E-2
14.240;-5.939E-2;2.396E-2
14.280;-5.808E-2;2.387E-2
14.320;-5.475E-2;2.323E-2
14.360;-5.010E-2;2.310E-2
14.400;-4.447E-2;2.244E-2
14.440;-3.772E-2;2.191E-2
14.480;-3.056E-2;2.085E-2
14.520;-2.225E-2;1.984E-2
14.560;-1.341E-2;1.950E-2
14.600;-4.320E-3;1.880E-2
14.640;4.510E-3;1.858E-2
14.680;1.352E-2;1.790E-2
14.720;2.127E-2;1.858E-2
14.760;2.918E-2;1.965E-2
14.800;3.661E-2;2.000E-2
14.840;4.297E-2;2.070E-2
14.880;4.757E-2;2.088E-2
14.920;5.220E-2;2.085E-2
14.960;5.439E-2;2.070E-2
15.000;5.545E-2;2.091E-2
15.040;5.594E-2;2.094E-2
15.080;5.550E-2;2.058E-2
15.120;5.327E-2;2.044E-2
15.160;4.859E-2;2.049E-2
15.200;4.355E-2;1.982E-2
